1,Hoping for a new kind of Mukata,"Muhammad Bardawi, 77, has witnessed Ramallah #39;s Mukata compound in all its incarnations: as a British Mandate police station, a Jordanian army post, an Israeli civil administration camp, the seat of the Palestinian Authority government, and now a shrine to "
4,Nintendo President Shrugs Off PSP,"Following on from the hugely successful launch of the Nintendo DS across America and Japan, Satoru Iwata President Nintendo Co. has today shrugged off the challenge of the impending release of the Sony PSP."
1,Prisoner-spy swap caps dramatic steps toward improving Israeli-Egyptian ties (Canadian Press),"Canadian Press - CAIRO, Egypt (AP) - In a series of dramatic steps capped Sunday by a high-profile prisoner swap, Israel and Egypt are moving rapidly to improve relations, seizing the opportunity for a Middle East peace deal presented by Yasser Arafat's death."
1,India wakes to day of mourning,Church congregations in north-east India are preparing to hold special services after blasts and gun attacks killed at least 56 people on Saturday.
4,Link Popularity and Search Engine Ranking Pitfalls,"Link Popularity and Search Engine Ranking Pitfalls\\As we all know Google uses their PageRank technology to measure link popularity by counting the number of inbound links to your web pages, and it is one of the many factors influencing your ranking. Most website owners do not utilize properly what PageRank ..."
2,Wenger warns Spurs to expect Arsenal #39;s best,Arsene Wenger believes his Arsenal side will banish a disappointing run of form when the champions take on Tottenham Hotspur in Saturday #39;s north London derby.
3,Soros executive leaves hedge fund to start firm,"Jacob Goldfield, who joined Soros Fund Management as chief investment officer last year, has resigned from the \$8.3 billion hedge fund to start his own business, according to a memo to staff members."
2,"After 99 losses, Mariners dump Melvin","Bob Melvin was fired as manager of the Seattle Mariners yesterday, a day after the team ended the season with its 99th loss."
1,Poll: Arafat lost real power years ago,A Palestinian pollster says Yasser Arafat #39;s death will not leave a political vacuum because others effectively replaced him years ago.
3,US Airways Sets Tomorrow Deadline For Labor Deals,"SEPTEMBER 23, 2004 -- In a special employee bulletin, US Airways CEO Bruce Lakefield late yesterday said the carrier would ask the judge overseeing its bankruptcy case to authorize new labor contracts unless major employee unions agree to more concessions "
4,"Updated Tungsten, Treo set for release",PalmOne's product revamp includes a Tungsten handheld that won't let data die and a Treo packed with higher-end features.
1,Update 1: Nigerian Union Suspends Looming Strike,Nigeria #39;s main labor union on Monday indefinitely suspended a looming nationwide strike that had threatened to shut down the oil industry in the world #39;s No.
1,"Typhoon Meari hits south Japan, triggers landslides","Typhoon Meari swept through Japan #39;s southern main islands of Kyushu and Shikoku on Wednesday, forcing thousands of people to be evacuated as it unleashed heavy rains and strong winds."
4,XML Weather Data,"\\Wired reports: \\""The National Oceanic and Atmospheric Administration this week began providing\weather data in an open-access XML format, alleviating concerns that\commercial providers would continue to play a dominant role in how weather\data gets to the public.""\\""Previously, the data was technically available to the public, but in a format\that's not easily deciphered. Taxpayers fund the NOAA and the subsidiary"
1,Israel to Permit Arafat to Go to Ramallah Hospital," JERUSALEM (Reuters) - Israel has agreed to let Palestinian  President Yasser Arafat go to a hospital in the West Bank city  of Ramallah if necessary and allow Jordanian doctors to come  and examine him, Israel Radio reported on Wednesday."
4,Longhorn #39;s loss may be some users #39; gain,Microsoft Corp. #39;s retreat from its Longhorn ambitions and its decision to add several Longhorn technologies to Windows XP and Windows Server 2003 may rob the next Windows release 
3,Economic Growth Slowed in Many Regions," WASHINGTON (Reuters) - While the U.S. economy continued to  grow in late July and August, growth slowed in several regions  as household spending softened, the Federal Reserve said on  Wednesday."
4,Napster #39;s Shawn Fanning Back With New Music Service,"Napster founder Shawn Fanning is back in the music-downloading game, this time with a legal service that has the blessing of at least some significant members of the music industry."
3,"Disney Chief to Leave, Setting Off Race for Job","Michael Eisner announced an exit on his own terms, shifting the spotlight from the debate over his leadership to speculation over his successor."
2,India #39;s Kumble claims 400th test scalp,India #39;s Anil Kumble became the third spin bowler in test history to take 400 wickets on the opening day of the first test against Australia on Wednesday.
1,Killing of 10 Palestinians  quot;a great unforgivable crime quot;: Arafat,Palestinian leader Yasser Arafat described the killing of 10 Palestinians by Israeli soldiers in the northern West Bank towns of Nablus and Jenin on Wednesday as  quot;a great unforgivable crime.
1,National unity government expected within days,"Premier Sharon has already begun to initiate coalition negotiations with Labor, UTJ and Shas, following his significant victory at last nights Likud convention vote, which overturned a previous decision by the central committee nixing a coalition with "
1,THATCHER TRIAL POSTPONED,A court in South Africa has postponed until next April the trial of Mark Thatcher on charges he helped fund a coup attempt in oil-rich Equatorial Guinea.
2,Vince re-enters game,"In his first media scrum since publicly demanding a trade, Vince Carter acted like he always does when the cameras surround him and the microphones threaten to chip his teeth."
1,UN Security Council Adopts Anti-Terrorism Measure,The UN Security Council has adopted a Russian-sponsored resolution seeking to strengthen the international effort against terrorists.
1,Sudan says rebels continuing attacks despite peace talks; Straw &lt;b&gt;...&lt;/b&gt;,Sudan #39;s interior minister said Tuesday that a cease-fire with rebel factions in the Darfur region was violated twice on the opening day of peace talks that aim to bring an end to the crisis.
3,Boots sales get a drenching,HIGH-STREET retailer Boots reported a cooling in sales growth yesterday after disappointing summer weather stalled demand for suncare products.
1,Mortars Fired at Iraq National Assembly Opening,"Insurgents fired mortars and rockets at a venue where Iraq #39;s interim national assembly held its first session Wednesday, a stark reminder of the country #39;s risky road to elections in January."
3,Vodafone unveils advanced service,"LONDON Vodafone, the world #39;s biggest mobile phone operator, introduced long-delayed services like video calling across much of Europe on Wednesday, showing its cards four years after it got caught up in a \$100 billion-plus bidding frenzy that gripped the "
3,Greenspan Warns That US Deficits Pose Risk to Dollar,Alan Greenspan came to the home of the euro today and warned anxious Europeans to expect little relief from the relentless decline of the dollar against their currency.
3,Microsoft adds MSN TV 2 Internet  amp; Media Player,"Microsoft #39;s MSN TV division has introduced its MSN TV 2 Internet  amp; Media Player, a broadband-enabled device designed to bring MSN content, PC-stored digital media and email to televisions."
2,"Nomar Re-Signs, Pedro Offered Arbitration (AP)","AP - Nomar Garciaparra stayed with the Chicago Cubs, and the Boston Red Sox made arbitration offers to Pedro Martinez and several other World Series stars Tuesday, the first big deadline of the offseason for teams and free agents."
4,More Search Products Prowl for Market Share,"The initial performance of two Web-query services launched last week, Accoona and Blingo, suggests market leaders Google and Yahoo don't have reason to worry yet.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/b&gt;&lt;/font&gt;"
2,Robson sacked by Newcastle,"NEWCASTLE, England: Bobby Robson #39;s five-year reign as Newcastle United manager ended yesterday when he paid the price for his side #39;s poor start to the season and growing dressing room unrest."
2,"Cardinals Down Astros, Move to World Series","Albert Pujols and Scott Rolen chase Houston starter Roger Clemens with two key hits as the Cardinals top the Astros, 5-2, to advance to the World Series against Boston."
1,"At last, the  #39;G #39; word: US finally recognizes Sudan crisis as &lt;b&gt;...&lt;/b&gt;","For months, the United States and the rest of the world have danced maddeningly around the semantics of how to describe the situation in the Darfur region of Sudan, calling it everything from a  quot;humanitarian catastrophe quot; to  quot;crimes against humanity."
3,Crunch time on poverty,The annual meetings of the World Bank and the International Monetary Fund (IMF) in Washington later this week should be anything but routine.
3,"Target Q3 up 78, lifted by Mervyn #39;s sale","NEW YORK (CBS.MW) -- Target Corporation said earnings rose 78 percent in the third quarter, boosted by one-time gains from the sale of its Mervyn #39;s store chain."
1,Central American Street Gangs Spread Across Mexico," MEXICO CITY (Reuters) - Violent gangs with roots in U.S.  crime culture are spreading through Mexico, with some setting  up shop in the capital, the government said on Thursday."
